,,,,,Old UoM,,,,,,,New UoM ,
1910,1,221,E,19-06-2023 09:00, Hours,0,2,38567,19-06-2023 03:58,19-06-2023 03:58,E,Hr,Hour
1912,1,221,E,19-06-2023 09:00,Volts,410,4138,38567,19-06-2023 03:58,19-06-2023 03:58,E,V,Voltage
1913,1,175,E,19-06-2023 08:00,Amps,122,979.6,38551,19-06-2023 04:03,19-06-2023 04:03,E,A,Ampere
1914,1,175,E,19-06-2023 08:00,Amps,105,1084.6,38551,19-06-2023 04:03,19-06-2023 04:03,E,A,Ampere
1916,1,175,E,19-06-2023 08:00,Volts,405,3786.4,38551,19-06-2023 04:03,19-06-2023 04:03,E,V,Voltage
1920,1,175,E,19-06-2023 08:00,PF,0.99,8.9,38551,19-06-2023 04:03,19-06-2023 04:03,E,PF,Power Factor
1922,1,175,E,19-06-2023 08:00,Deg Celcius,30,310,38551,19-06-2023 04:03,19-06-2023 04:03,E,°C,deg Celsius
1924,1,175,E,19-06-2023 08:00,Volts,11,3797.4,38551,19-06-2023 04:03,19-06-2023 04:03,E,V,Voltage
1884,1,220,E,19-06-2023 09:00, Volts,272.3,2709.8,38566,19-06-2023 03:56,19-06-2023 03:56,E,V,Voltage
1885,1,220,E,19-06-2023 09:00,Volts,410,4496,38566,19-06-2023 03:56,19-06-2023 03:56,E,V,Voltage
1904,1,221,E,19-06-2023 09:00,Volts,230,3319,38567,19-06-2023 03:58,19-06-2023 03:58,E,V,Voltage
1911,1,221,E,19-06-2023 09:00,Volts,231,3959,38567,19-06-2023 03:58,19-06-2023 03:58,E,V,Voltage
1919,1,175,E,19-06-2023 08:00,Watts,85,967,38551,19-06-2023 04:03,19-06-2023 04:03,E,Kw,Power
1925,1,175,E,19-06-2023 08:00,No's,4,15.1,38551,19-06-2023 04:03,19-06-2023 04:03,E,Kwh,KWH
1886,1,220,E,19-06-2023 09:00,AMPS,11.6,138.3,38566,19-06-2023 03:56,19-06-2023 03:56,E,A,Ampere
1890,1,220,E,19-06-2023 09:00,AMPS,13.5,151.8,38566,19-06-2023 03:56,19-06-2023 03:56,E,A,Ampere
1891,1,220,E,19-06-2023 09:00,VOLTS,408,4140,38566,19-06-2023 03:56,19-06-2023 03:56,E,V,Voltage
1892,1,220,E,19-06-2023 09:00,AMPS,10.4,148.7,38566,19-06-2023 03:56,19-06-2023 03:56,E,A,Ampere
1894,1,220,E,19-06-2023 09:00, Hours,0,2,38566,19-06-2023 03:56,19-06-2023 03:56,E,Hr,Hour
1901,1,221,E,19-06-2023 09:00, Volts,339.9,3393.9,38567,19-06-2023 03:58,19-06-2023 03:58,E,V,Voltage
1902,1,221,E,19-06-2023 09:00,PF,0.99,9.9,38567,19-06-2023 03:58,19-06-2023 03:58,E,PF,Power Factor
1905,1,221,E,19-06-2023 09:00,AMPS,0,17.8,38567,19-06-2023 03:58,19-06-2023 03:58,E,A,Ampere
1909,1,221,E,19-06-2023 09:00,Volts,231,3959,38567,19-06-2023 03:58,19-06-2023 03:58,E,V,Voltage
1915,1,175,E,19-06-2023 08:00,Amps,121,1100.6,38551,19-06-2023 04:03,19-06-2023 04:03,E,A,Ampere
1917,1,175,E,19-06-2023 08:00,Volts,407,4193.4,38551,19-06-2023 04:03,19-06-2023 04:03,E,V,Voltage
1918,1,175,E,19-06-2023 08:00,Volts,403,4189.4,38551,19-06-2023 04:03,19-06-2023 04:03,E,V,Voltage
1921,1,175,E,19-06-2023 08:00,Deg Celcius,26,280,38551,19-06-2023 04:03,19-06-2023 04:03,E,°C,deg Celsius
1923,1,175,E,19-06-2023 08:00,Amps,5.2,984.8,38551,19-06-2023 04:03,19-06-2023 04:03,E,A,Ampere
1926,1,219,E,20-06-2023 09:00,VOLTS,410,4537,38706,20-06-2023 03:46,20-06-2023 03:46,E,V,Voltage
1927,1,219,E,20-06-2023 09:00,Volts,410,4224,38706,20-06-2023 03:46,20-06-2023 03:46,E,V,Voltage
1928,1,219,E,20-06-2023 09:00,Volts,413,4637,38706,20-06-2023 03:46,20-06-2023 03:46,E,V,Voltage
1929,1,219,E,20-06-2023 09:00,Volts,230,4454,38706,20-06-2023 03:46,20-06-2023 03:46,E,V,Voltage
1930,1,219,E,20-06-2023 09:00,Volts,231,4455,38706,20-06-2023 03:46,20-06-2023 03:46,E,V,Voltage
1931,1,219,E,20-06-2023 09:00,Volts,231,4455,38706,20-06-2023 03:46,20-06-2023 03:46,E,V,Voltage
1932,1,219,E,20-06-2023 09:00,AMPS,8.3,153.1,38706,20-06-2023 03:46,20-06-2023 03:46,E,A,Ampere
1933,1,219,E,20-06-2023 09:00,AMPS,11.8,164.9,38706,20-06-2023 03:46,20-06-2023 03:46,E,A,Ampere
1934,1,219,E,20-06-2023 09:00,AMPS,12.7,165.8,38706,20-06-2023 03:46,20-06-2023 03:46,E,A,Ampere
1935,1,219,E,20-06-2023 09:00,%,13,10971.1,38706,20-06-2023 03:46,20-06-2023 03:46,E,%,Percentage
1936,1,219,E,20-06-2023 09:00,HZ,50,550.3,38706,20-06-2023 03:46,20-06-2023 03:46,E,Hz,Frequency
1937,1,219,E,20-06-2023 09:00,PF,0.99,10.89,38706,20-06-2023 03:46,20-06-2023 03:46,E,PF,Power Factor
1938,1,219,E,20-06-2023 09:00, Volts,258.5,2857.4,38706,20-06-2023 03:46,20-06-2023 03:46,E,V,Voltage
1939,1,219,E,20-06-2023 09:00, Hours,0,2,38706,20-06-2023 03:46,20-06-2023 03:46,E,Hr,Hour
1940,1,219,E,20-06-2023 09:00, CELSIUS,22.6,250.6,38706,20-06-2023 03:46,20-06-2023 03:46,E,°C,deg Celsius
1941,1,220,E,20-06-2023 09:00,VOLTS,409,4549,38707,20-06-2023 03:47,20-06-2023 03:47,E,V,Voltage
1942,1,220,E,20-06-2023 09:00,Volts,413,4499,38707,20-06-2023 03:47,20-06-2023 03:47,E,V,Voltage
1943,1,220,E,20-06-2023 09:00,Volts,413,4912,38707,20-06-2023 03:47,20-06-2023 03:47,E,V,Voltage
1944,1,220,E,20-06-2023 09:00,Volts,231,4730,38707,20-06-2023 03:47,20-06-2023 03:47,E,V,Voltage
1945,1,220,E,20-06-2023 09:00,Volts,230,4729,38707,20-06-2023 03:47,20-06-2023 03:47,E,V,Voltage
1946,1,220,E,20-06-2023 09:00,Volts,231,4730,38707,20-06-2023 03:47,20-06-2023 03:47,E,V,Voltage
1947,1,220,E,20-06-2023 09:00,AMPS,11.4,149.7,38707,20-06-2023 03:47,20-06-2023 03:47,E,A,Ampere
1948,1,220,E,20-06-2023 09:00,AMPS,17.1,166.8,38707,20-06-2023 03:47,20-06-2023 03:47,E,A,Ampere
1949,1,220,E,20-06-2023 09:00,AMPS,18.4,168.1,38707,20-06-2023 03:47,20-06-2023 03:47,E,A,Ampere
1950,1,220,E,20-06-2023 09:00,%,14,9773.5,38707,20-06-2023 03:47,20-06-2023 03:47,E,%,Percentage
1951,1,220,E,20-06-2023 09:00,HZ,50,550.5,38707,20-06-2023 03:47,20-06-2023 03:47,E,Hz,Frequency
1952,1,220,E,20-06-2023 09:00,PF,0.99,10.89,38707,20-06-2023 03:47,20-06-2023 03:47,E,PF,Power Factor
1953,1,220,E,20-06-2023 09:00, Volts,272.3,2982.1,38707,20-06-2023 03:47,20-06-2023 03:47,E,V,Voltage
1954,1,220,E,20-06-2023 09:00, Hours,0,2,38707,20-06-2023 03:47,20-06-2023 03:47,E,Hr,Hour
1955,1,220,E,20-06-2023 09:00, CELSIUS,22.6,250.6,38707,20-06-2023 03:47,20-06-2023 03:47,E,°C,deg Celsius
1956,1,176,E,20-06-2023 08:00,V,27.93,279.03,38701,20-06-2023 03:51,20-06-2023 03:51,E,V,Voltage
1957,1,176,E,20-06-2023 08:00,Volts,416,4161,38701,20-06-2023 03:51,20-06-2023 03:51,E,V,Voltage
1958,1,176,E,20-06-2023 08:00,KWH,8,3607,38701,20-06-2023 03:51,20-06-2023 03:51,E,Kwh,KWH
1959,1,176,E,20-06-2023 08:00,HZ,50.1,500.3,38701,20-06-2023 03:51,20-06-2023 03:51,E,Hz,Frequency
1960,1,176,E,20-06-2023 08:00,KW,0,0,38701,20-06-2023 03:51,20-06-2023 03:51,E,KW,Real Power
1961,1,176,E,20-06-2023 08:00,RPM,1499,15011,38701,20-06-2023 03:51,20-06-2023 03:51,E,rpm,Rotation Per minute
1962,1,176,E,20-06-2023 08:00, Amp,0,0,38701,20-06-2023 03:51,20-06-2023 03:51,E,A,Ampere
1963,1,176,E,20-06-2023 08:00,Volts,416,4577,38701,20-06-2023 03:51,20-06-2023 03:51,E,V,Voltage
1964,1,176,E,20-06-2023 08:00,Volts440,415,4163,38701,20-06-2023 03:51,20-06-2023 03:51,E,V,Voltage
1965,1,176,E,20-06-2023 08:00,deg Celcius,40,463,38701,20-06-2023 03:51,20-06-2023 03:51,E,°C,deg Celsius
1966,1,176,E,20-06-2023 08:00,KVA,0,0,38701,20-06-2023 03:51,20-06-2023 03:51,E,Kva,Apparent Power
1967,1,176,E,20-06-2023 08:00,HRs,0.5,443.07,38701,20-06-2023 03:51,20-06-2023 03:51,E,Hr,Hour
1968,1,176,E,20-06-2023 08:00,HRS,390.5,3883.5,38701,20-06-2023 03:51,20-06-2023 03:51,E,Hr,Hour
1969,1,176,E,20-06-2023 08:00,KPA,707.4,6596.4,38701,20-06-2023 03:51,20-06-2023 03:51,E,bar,Bar
1970,1,176,E,20-06-2023 08:00, Amp,0,0,38701,20-06-2023 03:51,20-06-2023 03:51,E,A,Ampere
1971,1,176,E,20-06-2023 08:00, Percentage,0,0,38701,20-06-2023 03:51,20-06-2023 03:51,E,%,Percentage
1972,1,176,E,20-06-2023 08:00,Deg Celcius,38,449,38701,20-06-2023 03:51,20-06-2023 03:51,E,°C,deg Celsius
1973,1,176,E,20-06-2023 08:00,PF,1,8.98,38701,20-06-2023 03:51,20-06-2023 03:51,E,PF,Power Factor
1974,1,176,E,20-06-2023 08:00, Volts,0,0,38701,20-06-2023 03:51,20-06-2023 03:51,E,V,Voltage
1975,1,176,E,20-06-2023 08:00,deg celcius,35,2928.02,38701,20-06-2023 03:51,20-06-2023 03:51,E,°C,deg Celsius
1976,1,176,E,20-06-2023 08:00,FT,680,7650,38701,20-06-2023 03:51,20-06-2023 03:51,E,No,numbers
1977,1,175,E,20-06-2023 08:00,No's,1,16.1,38690,21-06-2023 01:37,21-06-2023 01:37,E,Kwh,KWH
1978,1,175,E,20-06-2023 08:00,Deg Celcius,26,336,38690,21-06-2023 01:37,21-06-2023 01:37,E,°C,deg Celsius
1979,1,175,E,20-06-2023 08:00,Volts,413,4199.4,38690,21-06-2023 01:37,21-06-2023 01:37,E,V,Voltage
1980,1,175,E,20-06-2023 08:00,Volts,409,4608.4,38690,21-06-2023 01:37,21-06-2023 01:37,E,V,Voltage
1981,1,175,E,20-06-2023 08:00,Watts,71,1038,38690,21-06-2023 01:37,21-06-2023 01:37,E,Kw,Power
1982,1,175,E,20-06-2023 08:00,PF,0.99,9.89,38690,21-06-2023 01:37,21-06-2023 01:37,E,PF,Power Factor
1983,1,175,E,20-06-2023 08:00,Amps,91,1070.6,38690,21-06-2023 01:37,21-06-2023 01:37,E,A,Ampere
1984,1,175,E,20-06-2023 08:00,Deg Celcius,32,368,38690,21-06-2023 01:37,21-06-2023 01:37,E,°C,deg Celsius
1985,1,175,E,20-06-2023 08:00,Volts,11.1,4210.5,38690,21-06-2023 01:37,21-06-2023 01:37,E,V,Voltage
1986,1,175,E,20-06-2023 08:00,Volts,408,4607.4,38690,21-06-2023 01:37,21-06-2023 01:37,E,V,Voltage
1987,1,175,E,20-06-2023 08:00,Amps,5.2,1075.8,38690,21-06-2023 01:37,21-06-2023 01:37,E,A,Ampere
1988,1,175,E,20-06-2023 08:00,Amps,89,1159.6,38690,21-06-2023 01:37,21-06-2023 01:37,E,A,Ampere
1989,1,175,E,20-06-2023 08:00,Amps,110,1180.6,38690,21-06-2023 01:37,21-06-2023 01:37,E,A,Ampere
1990,1,176,E,21-06-2023 08:00,Volts440,409,4572,38839,21-06-2023 02:42,21-06-2023 02:42,E,V,Voltage
1991,1,176,E,21-06-2023 08:00,KWH,0,3607,38839,21-06-2023 02:42,21-06-2023 02:42,E,Kwh,KWH
1992,1,176,E,21-06-2023 08:00,Volts,408,4569,38839,21-06-2023 02:42,21-06-2023 02:42,E,V,Voltage
1993,1,176,E,21-06-2023 08:00, Volts,0,0,38839,21-06-2023 02:42,21-06-2023 02:42,E,V,Voltage
1995,1,176,E,21-06-2023 08:00, Percentage,0,0,38839,21-06-2023 02:42,21-06-2023 02:42,E,%,Percentage
1996,1,176,E,21-06-2023 08:00, Amp,0,0,38839,21-06-2023 02:42,21-06-2023 02:42,E,A,Ampere
2002,1,176,E,21-06-2023 08:00,Deg Celcius,37,486,38839,21-06-2023 02:42,21-06-2023 02:42,E,°C,deg Celsius
2003,1,176,E,21-06-2023 08:00,deg celcius,33,2961.02,38839,21-06-2023 02:42,21-06-2023 02:42,E,°C,deg Celsius
2004,1,176,E,21-06-2023 08:00,RPM,1500,16511,38839,21-06-2023 02:42,21-06-2023 02:42,E,rpm,Rotation Per minute
2005,1,176,E,21-06-2023 08:00,HRs,6.5,449.57,38839,21-06-2023 02:42,21-06-2023 02:42,E,Hr,Hour
2012,1,175,E,21-06-2023 08:00,Volts,414,4613.4,38832,21-06-2023 02:49,21-06-2023 02:49,E,V,Voltage
2013,1,175,E,21-06-2023 08:00,Amps,136,1206.6,38832,21-06-2023 02:49,21-06-2023 02:49,E,A,Ampere
2015,1,175,E,21-06-2023 08:00,PF,0.99,10.88,38832,21-06-2023 02:49,21-06-2023 02:49,E,PF,Power Factor
2016,1,175,E,21-06-2023 08:00,Deg Celcius,26,362,38832,21-06-2023 02:49,21-06-2023 02:49,E,°C,deg Celsius
2018,1,175,E,21-06-2023 08:00,Volts,11.2,4624.6,38832,21-06-2023 02:49,21-06-2023 02:49,E,V,Voltage
2022,1,175,E,21-06-2023 08:00,No's,1,17.1,38832,21-06-2023 02:49,21-06-2023 02:49,E,Kwh,KWH
1994,1,176,E,21-06-2023 08:00,PF,1,9.98,38839,21-06-2023 02:42,21-06-2023 02:42,E,PF,Power Factor
1997,1,176,E,21-06-2023 08:00,HRS,390.5,4274,38839,21-06-2023 02:42,21-06-2023 02:42,E,Hr,Hour
1998,1,176,E,21-06-2023 08:00,KPA,695.6,7292,38839,21-06-2023 02:42,21-06-2023 02:42,E,bar,Bar
1999,1,176,E,21-06-2023 08:00,HZ,49.93,550.23,38839,21-06-2023 02:42,21-06-2023 02:42,E,Hz,Frequency
2006,1,176,E,21-06-2023 08:00,deg Celcius,38,501,38839,21-06-2023 02:42,21-06-2023 02:42,E,°C,deg Celsius
2014,1,175,E,21-06-2023 08:00,Volts,411,5024.4,38832,21-06-2023 02:49,21-06-2023 02:49,E,V,Voltage
2000,1,176,E,21-06-2023 08:00,KVA,0,0,38839,21-06-2023 02:42,21-06-2023 02:42,E,Kva,Apparent Power
2001,1,176,E,21-06-2023 08:00,V,24.93,303.96,38839,21-06-2023 02:42,21-06-2023 02:42,E,V,Voltage
2007,1,176,E,21-06-2023 08:00,KW,0,0,38839,21-06-2023 02:42,21-06-2023 02:42,E,KW,Real Power
2008,1,176,E,21-06-2023 08:00,FT,645,8295,38839,21-06-2023 02:42,21-06-2023 02:42,E,No,numbers
2009,1,176,E,21-06-2023 08:00,Volts,408,4977,38839,21-06-2023 02:42,21-06-2023 02:42,E,V,Voltage
2010,1,176,E,21-06-2023 08:00, Amp,0,0,38839,21-06-2023 02:42,21-06-2023 02:42,E,A,Ampere
2011,1,175,E,21-06-2023 08:00,Watts,120,1158,38832,21-06-2023 02:49,21-06-2023 02:49,E,Kw,Power
2017,1,175,E,21-06-2023 08:00,Deg Celcius,34,396,38832,21-06-2023 02:49,21-06-2023 02:49,E,°C,deg Celsius
2021,1,175,E,21-06-2023 08:00,Amps,142,1348.6,38832,21-06-2023 02:49,21-06-2023 02:49,E,A,Ampere
2023,1,175,E,21-06-2023 08:00,Amps,161,1367.6,38832,21-06-2023 02:49,21-06-2023 02:49,E,A,Ampere
2019,1,175,E,21-06-2023 08:00,Amps,5.6,1212.2,38832,21-06-2023 02:49,21-06-2023 02:49,E,A,Ampere
2020,1,175,E,21-06-2023 08:00,Volts,410,5023.4,38832,21-06-2023 02:49,21-06-2023 02:49,E,V,Voltage
2024,1,219,E,21-06-2023 09:00,VOLTS,408,4945,38848,21-06-2023 03:42,21-06-2023 03:42,E,V,Voltage
2025,1,219,E,21-06-2023 09:00,Volts,409,4633,38848,21-06-2023 03:42,21-06-2023 03:42,E,V,Voltage
2026,1,219,E,21-06-2023 09:00,Volts,413,5046,38848,21-06-2023 03:42,21-06-2023 03:42,E,V,Voltage
2027,1,219,E,21-06-2023 09:00,Volts,230,4863,38848,21-06-2023 03:42,21-06-2023 03:42,E,V,Voltage
2028,1,219,E,21-06-2023 09:00,Volts,231,4864,38848,21-06-2023 03:42,21-06-2023 03:42,E,V,Voltage
2029,1,219,E,21-06-2023 09:00,Volts,231,4864,38848,21-06-2023 03:42,21-06-2023 03:42,E,V,Voltage
2030,1,219,E,21-06-2023 09:00,AMPS,16.2,169.3,38848,21-06-2023 03:42,21-06-2023 03:42,E,A,Ampere
2031,1,219,E,21-06-2023 09:00,AMPS,18.4,187.7,38848,21-06-2023 03:42,21-06-2023 03:42,E,A,Ampere
2032,1,219,E,21-06-2023 09:00,AMPS,22.5,191.8,38848,21-06-2023 03:42,21-06-2023 03:42,E,A,Ampere
2033,1,219,E,21-06-2023 09:00,%,16,10987.1,38848,21-06-2023 03:42,21-06-2023 03:42,E,%,Percentage
2034,1,219,E,21-06-2023 09:00,HZ,50,600.3,38848,21-06-2023 03:42,21-06-2023 03:42,E,Hz,Frequency
2035,1,219,E,21-06-2023 09:00,PF,0.99,11.88,38848,21-06-2023 03:42,21-06-2023 03:42,E,PF,Power Factor
2036,1,219,E,21-06-2023 09:00, Volts,258.4,3115.8,38848,21-06-2023 03:42,21-06-2023 03:42,E,V,Voltage
2037,1,219,E,21-06-2023 09:00, Hours,0,2,38848,21-06-2023 03:42,21-06-2023 03:42,E,Hr,Hour
2038,1,219,E,21-06-2023 09:00, CELSIUS,22.4,273,38848,21-06-2023 03:42,21-06-2023 03:42,E,°C,deg Celsius
2039,1,220,E,21-06-2023 09:00,VOLTS,410,4959,38846,21-06-2023 03:43,21-06-2023 03:43,E,V,Voltage
2040,1,220,E,21-06-2023 09:00,Volts,413,4912,38846,21-06-2023 03:43,21-06-2023 03:43,E,V,Voltage
2041,1,220,E,21-06-2023 09:00,Volts,417,5329,38846,21-06-2023 03:43,21-06-2023 03:43,E,V,Voltage
2042,1,220,E,21-06-2023 09:00,Volts,231,5143,38846,21-06-2023 03:43,21-06-2023 03:43,E,V,Voltage
2043,1,220,E,21-06-2023 09:00,Volts,231,5143,38846,21-06-2023 03:43,21-06-2023 03:43,E,V,Voltage
2044,1,220,E,21-06-2023 09:00,AMPS,11.7,161.4,38846,21-06-2023 03:43,21-06-2023 03:43,E,A,Ampere
2045,1,220,E,21-06-2023 09:00,AMPS,11.9,173.3,38846,21-06-2023 03:43,21-06-2023 03:43,E,A,Ampere
2046,1,220,E,21-06-2023 09:00,%,16,9789.5,38846,21-06-2023 03:43,21-06-2023 03:43,E,%,Percentage
2047,1,220,E,21-06-2023 09:00,HZ,50,600.5,38846,21-06-2023 03:43,21-06-2023 03:43,E,Hz,Frequency
2048,1,220,E,21-06-2023 09:00,PF,0.99,11.88,38846,21-06-2023 03:43,21-06-2023 03:43,E,PF,Power Factor
2049,1,220,E,21-06-2023 09:00, Volts,272.4,3254.5,38846,21-06-2023 03:43,21-06-2023 03:43,E,V,Voltage
2050,1,220,E,21-06-2023 09:00, CELSIUS,22.4,273,38846,21-06-2023 03:43,21-06-2023 03:43,E,°C,deg Celsius
2051,1,220,E,21-06-2023 09:00, Hours,0,2,38846,21-06-2023 03:43,21-06-2023 03:43,E,Hr,Hour
2052,1,220,E,21-06-2023 09:00,Volts,231,5143,38846,21-06-2023 03:43,21-06-2023 03:43,E,V,Voltage
2053,1,220,E,21-06-2023 09:00,AMPS,14.8,176.2,38846,21-06-2023 03:43,21-06-2023 03:43,E,A,Ampere
2054,1,221,E,21-06-2023 09:00,VOLTS,412,4556,38847,21-06-2023 03:45,21-06-2023 03:45,E,V,Voltage
2055,1,221,E,21-06-2023 09:00,Volts,409,4137,38847,21-06-2023 03:45,21-06-2023 03:45,E,V,Voltage
2056,1,221,E,21-06-2023 09:00,Volts,230,4367,38847,21-06-2023 03:45,21-06-2023 03:45,E,V,Voltage
2057,1,221,E,21-06-2023 09:00,Volts,230,4367,38847,21-06-2023 03:45,21-06-2023 03:45,E,V,Voltage
2058,1,221,E,21-06-2023 09:00,Volts,231,4368,38847,21-06-2023 03:45,21-06-2023 03:45,E,V,Voltage
2059,1,221,E,21-06-2023 09:00,AMPS,0,17.8,38847,21-06-2023 03:45,21-06-2023 03:45,E,A,Ampere
2060,1,221,E,21-06-2023 09:00,AMPS,0,17.8,38847,21-06-2023 03:45,21-06-2023 03:45,E,A,Ampere
2061,1,221,E,21-06-2023 09:00,%,14,9673.4,38847,21-06-2023 03:45,21-06-2023 03:45,E,%,Percentage
2062,1,221,E,21-06-2023 09:00,HZ,50,550.3,38847,21-06-2023 03:45,21-06-2023 03:45,E,Hz,Frequency
2063,1,221,E,21-06-2023 09:00, Volts,340,3733.9,38847,21-06-2023 03:45,21-06-2023 03:45,E,V,Voltage
2064,1,221,E,21-06-2023 09:00, Hours,0,2,38847,21-06-2023 03:45,21-06-2023 03:45,E,Hr,Hour
2065,1,221,E,21-06-2023 09:00, CELSIUS,22.4,250.6,38847,21-06-2023 03:45,21-06-2023 03:45,E,°C,deg Celsius
2066,1,221,E,21-06-2023 09:00,AMPS,2.4,20.2,38847,21-06-2023 03:45,21-06-2023 03:45,E,A,Ampere
2067,1,221,E,21-06-2023 09:00,Volts,417,4554,38847,21-06-2023 03:45,21-06-2023 03:45,E,V,Voltage
2068,1,221,E,21-06-2023 09:00,PF,0.99,10.89,38847,21-06-2023 03:45,21-06-2023 03:45,E,PF,Power Factor
2069,1,175,E,22-06-2023 08:00,Volts,419,5032.4,38971,22-06-2023 02:41,22-06-2023 02:41,E,V,Voltage
2070,1,175,E,22-06-2023 08:00,Amps,5.1,1211.7,38971,22-06-2023 02:41,22-06-2023 02:41,E,A,Ampere
2071,1,175,E,22-06-2023 08:00,Amps,158,1369.7,38971,22-06-2023 02:41,22-06-2023 02:41,E,A,Ampere
2072,1,175,E,22-06-2023 08:00,No's,1,18.1,38971,22-06-2023 02:41,22-06-2023 02:41,E,Kwh,KWH
2073,1,175,E,22-06-2023 08:00,Volts,422,5454.4,38971,22-06-2023 02:41,22-06-2023 02:41,E,V,Voltage
2074,1,175,E,22-06-2023 08:00,PF,0.99,11.87,38971,22-06-2023 02:41,22-06-2023 02:41,E,PF,Power Factor
2075,1,175,E,22-06-2023 08:00,Deg Celcius,32,394,38971,22-06-2023 02:41,22-06-2023 02:41,E,°C,deg Celsius
2076,1,175,E,22-06-2023 08:00,Volts,11.2,5043.6,38971,22-06-2023 02:41,22-06-2023 02:41,E,V,Voltage
2077,1,175,E,22-06-2023 08:00,Amps,146,1357.7,38971,22-06-2023 02:41,22-06-2023 02:41,E,A,Ampere
2078,1,175,E,22-06-2023 08:00,Deg Celcius,26,420,38971,22-06-2023 02:41,22-06-2023 02:41,E,°C,deg Celsius
2079,1,175,E,22-06-2023 08:00,Watts,117,1275,38971,22-06-2023 02:41,22-06-2023 02:41,E,Kw,Power
2080,1,175,E,22-06-2023 08:00,Volts,417,5449.4,38971,22-06-2023 02:41,22-06-2023 02:41,E,V,Voltage
2081,1,175,E,22-06-2023 08:00,Amps,174,1385.7,38971,22-06-2023 02:41,22-06-2023 02:41,E,A,Ampere
2082,1,176,E,22-06-2023 08:00, Amp,0,0,38979,22-06-2023 02:43,22-06-2023 02:43,E,A,Ampere
2083,1,176,E,22-06-2023 08:00,deg Celcius,43,544,38979,22-06-2023 02:43,22-06-2023 02:43,E,°C,deg Celsius
2084,1,176,E,22-06-2023 08:00,Deg Celcius,42,528,38979,22-06-2023 02:43,22-06-2023 02:43,E,°C,deg Celsius
2085,1,176,E,22-06-2023 08:00,KW,0,0,38979,22-06-2023 02:43,22-06-2023 02:43,E,KW,Real Power
2086,1,176,E,22-06-2023 08:00,Volts,415,4984,38979,22-06-2023 02:43,22-06-2023 02:43,E,V,Voltage
2087,1,176,E,22-06-2023 08:00,Volts,415,5399,38979,22-06-2023 02:43,22-06-2023 02:43,E,V,Voltage
2088,1,176,E,22-06-2023 08:00,HRs,6.5,456.07,38979,22-06-2023 02:43,22-06-2023 02:43,E,Hr,Hour
2089,1,176,E,22-06-2023 08:00,KVA,0,0,38979,22-06-2023 02:43,22-06-2023 02:43,E,Kva,Apparent Power
2090,1,176,E,22-06-2023 08:00, Percentage,0,0,38979,22-06-2023 02:43,22-06-2023 02:43,E,%,Percentage
2091,1,176,E,22-06-2023 08:00,KWH,22,3629,38979,22-06-2023 02:43,22-06-2023 02:43,E,Kwh,KWH
2092,1,176,E,22-06-2023 08:00,PF,1,10.98,38979,22-06-2023 02:43,22-06-2023 02:43,E,PF,Power Factor
2093,1,176,E,22-06-2023 08:00,RPM,1501,18012,38979,22-06-2023 02:43,22-06-2023 02:43,E,rpm,Rotation Per minute
2094,1,176,E,22-06-2023 08:00,KPA,675.6,7967.6,38979,22-06-2023 02:43,22-06-2023 02:43,E,bar,Bar
2095,1,176,E,22-06-2023 08:00, Amp,0,0,38979,22-06-2023 02:43,22-06-2023 02:43,E,A,Ampere
2096,1,176,E,22-06-2023 08:00,Volts440,415,4987,38979,22-06-2023 02:43,22-06-2023 02:43,E,V,Voltage
2097,1,176,E,22-06-2023 08:00, Volts,0,0,38979,22-06-2023 02:43,22-06-2023 02:43,E,V,Voltage
2098,1,176,E,22-06-2023 08:00,deg celcius,37,2998.02,38979,22-06-2023 02:43,22-06-2023 02:43,E,°C,deg Celsius
2099,1,176,E,22-06-2023 08:00,HRS,392.1,4666.1,38979,22-06-2023 02:43,22-06-2023 02:43,E,Hr,Hour
2100,1,176,E,22-06-2023 08:00,V,27.93,331.89,38979,22-06-2023 02:43,22-06-2023 02:43,E,V,Voltage
2101,1,176,E,22-06-2023 08:00,FT,585,8880,38979,22-06-2023 02:43,22-06-2023 02:43,E,No,numbers
2102,1,176,E,22-06-2023 08:00,HZ,49.89,600.12,38979,22-06-2023 02:43,22-06-2023 02:43,E,Hz,Frequency
2103,1,219,E,22-06-2023 09:00,VOLTS,418,5363,38988,22-06-2023 03:33,22-06-2023 03:33,E,V,Voltage
2104,1,219,E,22-06-2023 09:00,Volts,419,5052,38988,22-06-2023 03:33,22-06-2023 03:33,E,V,Voltage
2105,1,219,E,22-06-2023 09:00,Volts,425,5477,38988,22-06-2023 03:33,22-06-2023 03:33,E,V,Voltage
2106,1,219,E,22-06-2023 09:00,Volts,231,5283,38988,22-06-2023 03:33,22-06-2023 03:33,E,V,Voltage
2107,1,219,E,22-06-2023 09:00,Volts,231,5283,38988,22-06-2023 03:33,22-06-2023 03:33,E,V,Voltage
2108,1,219,E,22-06-2023 09:00,Volts,231,5283,38988,22-06-2023 03:33,22-06-2023 03:33,E,V,Voltage
2109,1,219,E,22-06-2023 09:00,AMPS,13.7,183,38988,22-06-2023 03:33,22-06-2023 03:33,E,A,Ampere
2110,1,219,E,22-06-2023 09:00,AMPS,18.3,201.3,38988,22-06-2023 03:33,22-06-2023 03:33,E,A,Ampere
2111,1,219,E,22-06-2023 09:00,AMPS,18.9,201.9,38988,22-06-2023 03:33,22-06-2023 03:33,E,A,Ampere
